"User_ID sorted by SD","Ensembl_gene_id","symbol","C_1","C_2","S_1","S_2"
" ENSG00000151778","ENSG00000151778","  SERP2;SERP2",151,157,336,330
" ENSG00000181396","ENSG00000181396","  OGFOD3;OGFOD3",921,886,1896,1905
" ENSG00000231131","ENSG00000231131","  LNCAROD;",23,15,50,47
" ENSG00000066044","ENSG00000066044","  ELAVL1;ELAVL1",2299,2290,4820,4804
" ENSG00000136156","ENSG00000136156","  ITM2B;ITM2B",6990,8534,3734,3739
" ENSG00000110427","ENSG00000110427","  KIAA1549L;KIAA1549L",1746,1782,838,838
" ENSG00000081177","ENSG00000081177","  EXD2;EXD2",308,298,648,641
" ENSG00000198556","ENSG00000198556","  ZNF789;ZNF789",20,19,55,48
" ENSG00000149679","ENSG00000149679","  CABLES2;CABLES2",329,282,645,641
" ENSG00000227855","ENSG00000227855","  DPY19L2P3;",42,29,83,80
" ENSG00000132740","ENSG00000132740","  IGHMBP2;IGHMBP2",430,451,940,922
" ENSG00000132405","ENSG00000132405","  TBC1D14;TBC1D14",711,753,1560,1518
" ENSG00000143110","ENSG00000143110","  C1orf162;C1orf162",8,2,19,19
" ENSG00000230615","ENSG00000230615","  ;",31,48,13,16
" ENSG00000156463","ENSG00000156463","  SH3RF2;SH3RF2",23,30,66,64
" ENSG00000257285","ENSG00000257285","  ;",0,5,16,12
" ENSG00000134962","ENSG00000134962","  KLB;KLB",1,1,13,13
" ENSG00000280515","ENSG00000280515","  SALRNA2;",13,13,1,1
" ENSG00000286905","ENSG00000286905","  ;",5,2,16,19
" ENSG00000160014","ENSG00000160014","  CALM3;CALM3",2319,2123,4665,4609
" ENSG00000160014","ENSG00000160014","  CALM3;CALM1",2319,2123,4665,4609
" ENSG00000160014","ENSG00000160014","  CALM3;CALM2",2319,2123,4665,4609
" ENSG00000118894","ENSG00000118894","  EEF2KMT;EEF2KMT",144,130,297,295
" ENSG00000103404","ENSG00000103404","  USP31;USP31",311,332,683,680
" ENSG00000162819","ENSG00000162819","  BROX;BROX",749,902,1717,1700
" ENSG00000084774","ENSG00000084774","  CAD;CAD",2678,2595,5535,5499
" ENSG00000241399","ENSG00000241399","  CD302;CD302",27,94,59,57
" ENSG00000101391","ENSG00000101391","  CDK5RAP1;CDK5RAP1",443,419,916,904
" ENSG00000125733","ENSG00000125733","  TRIP10;TRIP10",1456,1421,683,684
" ENSG00000242104","ENSG00000242104","  LINC02618;",3,2,17,15
" ENSG00000129657","ENSG00000129657","  SEC14L1;SEC14L1",2810,2866,5999,5871
" ENSG00000179010","ENSG00000179010","  MRFAP1;MRFAP1",6283,5683,12472,12416
" ENSG00000170638","ENSG00000170638","  TRABD;TRABD",899,826,1806,1805
" ENSG00000106682","ENSG00000106682","  EIF4H;EIF4H",7133,6380,14109,13958
" ENSG00000171953","ENSG00000171953","  ATPAF2;ATPAF2",245,195,464,455
" ENSG00000185619","ENSG00000185619","  PCGF3;PCGF3",452,462,960,969
" ENSG00000103549","ENSG00000103549","  RNF40;RNF40",1975,1938,4096,4091
" ENSG00000117751","ENSG00000117751","  PPP1R8;PPP1R8",1010,1081,2189,2187
" ENSG00000135392","ENSG00000135392","  DNAJC14;DNAJC14",585,539,1180,1180
" ENSG00000184530","ENSG00000184530","  C6orf58;LEG1",5,14,28,25
" ENSG00000023892","ENSG00000023892","  DEF6;DEF6",51,58,21,21
" ENSG00000175985","ENSG00000175985","  PLEKHD1;PLEKHD1",21,16,46,51
" ENSG00000160199","ENSG00000160199","  PKNOX1;PKNOX1",638,667,1373,1368
" ENSG00000150048","ENSG00000150048","  CLEC1A;CLEC1A",14,1,0,0
" ENSG00000154229","ENSG00000154229","  PRKCA;PRKCA",5873,5605,11981,11945
" ENSG00000257354","ENSG00000257354","  ;",204,179,88,86
" ENSG00000223652","ENSG00000223652","  ;",9,19,2,2
" ENSG00000010318","ENSG00000010318","  PHF7;PHF7",141,110,267,264
" ENSG00000251359","ENSG00000251359","  WWC2-AS2;",28,29,8,9
" ENSG00000282508","ENSG00000282508","  LINC01002;",24,22,62,55
" ENSG00000143952","ENSG00000143952","  VPS54;VPS54",699,847,1601,1588
" ENSG00000278238","ENSG00000278238","  ;",6,4,21,21
" ENSG00000216809","ENSG00000216809","  ;",20,10,3,2
" ENSG00000164078","ENSG00000164078","  MST1R;MST1R",5,9,25,24
" ENSG00000066455","ENSG00000066455","  GOLGA5;GOLGA5",2796,2773,1331,1332
" ENSG00000235731","ENSG00000235731","  LINC02250;",21,4,3,3
" ENSG00000205213","ENSG00000205213","  LGR4;LGR4",781,758,360,369
" ENSG00000270728","ENSG00000270728","  ;",42,22,68,68
" ENSG00000145725","ENSG00000145725","  PPIP5K2;PPIP5K2",1323,1431,2876,2864
" ENSG00000139644","ENSG00000139644","  TMBIM6;TEGT",16948,17959,8411,8355
" ENSG00000139644","ENSG00000139644","  TMBIM6;TMBIM6",16948,17959,8411,8355
" ENSG00000168461","ENSG00000168461","  RAB31;RAB31",1908,2143,977,964
" ENSG00000140988","ENSG00000140988","  RPS2;RPS2",26285,26661,55466,54769
" ENSG00000176463","ENSG00000176463","  SLCO3A1;SLCO3A1",133,142,300,293
" ENSG00000114770","ENSG00000114770","  ABCC5;ABCC5",1075,1119,2300,2285
" ENSG00000135597","ENSG00000135597","  REPS1;REPS1",831,879,1794,1781
" ENSG00000164291","ENSG00000164291","  ARSK;ARSK",655,701,324,318
" ENSG00000169519","ENSG00000169519","  METTL15;METTL15",292,290,629,603
" ENSG00000106780","ENSG00000106780","  MEGF9;MEGF9",529,545,1127,1128
" ENSG00000100116","ENSG00000100116","  GCAT;GCAT",276,269,579,576
" ENSG00000198612","ENSG00000198612","  COPS8;COPS8",1245,1381,2732,2725
" ENSG00000155962","ENSG00000155962","  CLIC2;CLIC2",78,63,29,29
" ENSG00000123908","ENSG00000123908","  AGO2;AGO2",2065,2072,4321,4305
" ENSG00000127870","ENSG00000127870","  RNF6;RNF6",1372,1431,664,674
" ENSG00000136160","ENSG00000136160","  EDNRB;EDNRB",3,4,18,18
" ENSG00000281731","ENSG00000281731","  METTL14-DT;",4,3,18,18
" ENSG00000182397","ENSG00000182397","  DNM1P46;",33,40,12,13
" ENSG00000173715","ENSG00000173715","  C11orf80;C11orf80",326,286,644,640
" ENSG00000131263","ENSG00000131263","  RLIM;RLIM",1544,1509,3190,3176
" ENSG00000271553","ENSG00000271553","  ;",0,2,13,12
" ENSG00000177599","ENSG00000177599","  ZNF491;ZNF491",64,54,131,133
" ENSG00000204498","ENSG00000204498","  NFKBIL1;NFKBIL1",266,240,538,530
" ENSG00000186369","ENSG00000186369","  LINC00643;",0,5,14,14
" ENSG00000235505","ENSG00000235505","  CASP17P;",14,6,0,0
" ENSG00000267742","ENSG00000267742","  SINHCAFP2;",0,0,6,14
" ENSG00000257923","ENSG00000257923","  CUX1;CUX1",3185,3302,6762,6729
" ENSG00000013563","ENSG00000013563","  DNASE1L1;DNASE1L1",48,33,93,88
" ENSG00000102837","ENSG00000102837","  OLFM4;OLFM4",8,13,0,0
" ENSG00000115604","ENSG00000115604","  IL18R1;IL18R1",13,8,0,0
" ENSG00000270074","ENSG00000270074","  ;",0,0,13,8
" ENSG00000211452","ENSG00000211452","  DIO1;DIO1",36,26,10,10
" ENSG00000170473","ENSG00000170473","  PYM1;PYM1",458,413,922,900
" ENSG00000115944","ENSG00000115944","  COX7A2L;COX7A2L",1656,1734,3534,3523
" ENSG00000033867","ENSG00000033867","  SLC4A7;SLC4A7",545,527,1122,1125
" ENSG00000075239","ENSG00000075239","  ACAT1;ACAT1",639,639,1350,1324
" ENSG00000173930","ENSG00000173930","  SLCO4C1;SLCO4C1",6,5,24,20
" ENSG00000179397","ENSG00000179397","  CATSPERE;CATSPERE",67,82,31,31
" ENSG00000067064","ENSG00000067064","  IDI1;IDI1",218,103,83,85
" ENSG00000148335","ENSG00000148335","  NTMT1;NTMT1",270,280,576,586
" ENSG00000148335","ENSG00000148335","  NTMT1;C9orf32",270,280,576,586
" ENSG00000042753","ENSG00000042753","  AP2S1;AP2S1",1639,1421,3144,3165
" ENSG00000174010","ENSG00000174010","  KLHL15;HEL-S-305",314,296,642,642
" ENSG00000174010","ENSG00000174010","  KLHL15;KLHL15",314,296,642,642
" ENSG00000059122","ENSG00000059122","  FLYWCH1;FLYWCH1",1696,1467,754,769
" ENSG00000271361","ENSG00000271361","  HTATSF1P2;",21,14,3,4
" ENSG00000225689","ENSG00000225689","  ;",62,60,141,133
" ENSG00000158062","ENSG00000158062","  UBXN11;UBXN11",339,288,658,647
" ENSG00000144036","ENSG00000144036","  EXOC6B;EXOC6B",1624,1685,794,793
" ENSG00000244242","ENSG00000244242","  IFITM10;IFITM10",6,25,28,28
" ENSG00000177791","ENSG00000177791","  MYOZ1;MYOZ1",13,20,3,3
" ENSG00000078081","ENSG00000078081","  LAMP3;LAMP3",5,6,23,21
" ENSG00000153879","ENSG00000153879","  CEBPG;CEBPG",1058,1110,2260,2245
" ENSG00000267106","ENSG00000267106","  ZNF561-AS1;",125,111,253,254
" ENSG00000167302","ENSG00000167302","  TEPSIN;TEPSIN",314,232,546,559
" ENSG00000107669","ENSG00000107669","  ATE1;ATE1",918,1090,2060,2061
" ENSG00000161671","ENSG00000161671","  EMC10;EMC10",196,192,445,374
" ENSG00000180747","ENSG00000180747","  SMG1P3;",61,75,148,150
" ENSG00000185633","ENSG00000185633","  NDUFA4L2;LOC56901",156,173,74,75
" ENSG00000185633","ENSG00000185633","  NDUFA4L2;NDUFA4L2",156,173,74,75
" ENSG00000196387","ENSG00000196387","  ZNF140;ZNF140",105,86,204,206
" ENSG00000108175","ENSG00000108175","  ZMIZ1;ZMIZ1",5996,6125,12579,12521
" ENSG00000214145","ENSG00000214145","  LINC00887;",3,1,14,15
" ENSG00000204713","ENSG00000204713","  TRIM27;TRIM27",1726,1776,3642,3623
" ENSG00000114529","ENSG00000114529","  C3orf52;TTMP",155,141,67,66
" ENSG00000130589","ENSG00000130589","  HELZ2;HELZ2",1410,1793,785,773
" ENSG00000114744","ENSG00000114744","  COMMD2;COMMD2",726,702,1489,1485
" ENSG00000150768","ENSG00000150768","  DLAT;DLAT",960,956,2001,1984
" ENSG00000127603","ENSG00000127603","  MACF1;MACF1",21443,20982,10264,10238
" ENSG00000110925","ENSG00000110925","  CSRNP2;CSRNP2",1139,1144,2373,2370
" ENSG00000068745","ENSG00000068745","  IP6K2;IHPK2",1651,1549,3316,3311
" ENSG00000068745","ENSG00000068745","  IP6K2;IP6K2",1651,1549,3316,3311
" ENSG00000112306","ENSG00000112306","  RPS12;RPS12",4162,3695,8096,8067
" ENSG00000181634","ENSG00000181634","  TNFSF15;TNFSF15",28,16,6,6
" ENSG00000181634","ENSG00000181634","  TNFSF15;TNLG1B",28,16,6,6
" ENSG00000113758","ENSG00000113758","  DBN1;DBN1",7414,7198,15140,15086
" ENSG00000235079","ENSG00000235079","  ZRANB2-AS1;",17,24,51,52
" ENSG00000136770","ENSG00000136770","  DNAJC1;DNAJC1",961,926,456,447
" ENSG00000175029","ENSG00000175029","  CTBP2;CTBP2",2251,2261,4678,4669
" ENSG00000257103","ENSG00000257103","  LSM14A;LSM14A",2629,2549,5376,5341
" ENSG00000213967","ENSG00000213967","  ZNF726;ZNF726",3,0,13,13
" ENSG00000253686","ENSG00000253686","  LINC01484;",0,3,13,13
" ENSG00000204514","ENSG00000204514","  ZNF814;ZNF814",198,193,414,415
" ENSG00000138685","ENSG00000138685","  FGF2;FGF2",244,215,103,110
" ENSG00000151693","ENSG00000151693","  ASAP2;ASAP2",1786,1700,3611,3604
" ENSG00000111859","ENSG00000111859","  NEDD9;NEDD9",14,13,38,39
" ENSG00000167393","ENSG00000167393","  PPP2R3B;PPP2R3B",627,604,1291,1271
" ENSG00000235875","ENSG00000235875","  ARHGEF7-AS2;",0,1,13,10
" ENSG00000163626","ENSG00000163626","  COX18;COX18",307,290,634,618
" ENSG00000205639","ENSG00000205639","  MFSD2B;MFSD2B",23,27,7,7
" ENSG00000136279","ENSG00000136279","  DBNL;DBNL",2670,2597,5466,5423
" ENSG00000158815","ENSG00000158815","  FGF17;FGF17",11,9,33,29
" ENSG00000179943","ENSG00000179943","  FIZ1;FIZ1",412,394,840,843
" ENSG00000138615","ENSG00000138615","  CILP;CILP",13,26,5,5
" ENSG00000258701","ENSG00000258701","  LINC00638;",32,53,92,88
" ENSG00000162434","ENSG00000162434","  JAK1;JAK1",7141,7569,3561,3564
" ENSG00000167173","ENSG00000167173","  C15orf39;C15orf39",980,1146,518,508
" ENSG00000143612","ENSG00000143612","  C1orf43;C1orf43",3050,3283,6530,6517
" ENSG00000143612","ENSG00000143612","  C1orf43;NS5ATP4A",3050,3283,6530,6517
" ENSG00000163930","ENSG00000163930","  BAP1;BAP1",2288,2162,4616,4565
" ENSG00000196535","ENSG00000196535","  MYO18A;MYO18A",3405,3117,1584,1575
" ENSG00000171703","ENSG00000171703","  TCEA2;TCEA2",692,714,1459,1459
" ENSG00000283480","ENSG00000283480","  ;",1,8,16,17
" ENSG00000167080","ENSG00000167080","  B4GALNT2;B4GALNT2",9,12,0,0
" ENSG00000232679","ENSG00000232679","  LINC01705;",12,9,0,0
" ENSG00000135241","ENSG00000135241","  PNPLA8;PNPLA8",846,979,1871,1872
" ENSG00000135241","ENSG00000135241","  PNPLA8;IPLA2",846,979,1871,1872
" ENSG00000270617","ENSG00000270617","  URGCP-MRPS24;URGCP-MRPS24",25,36,10,10
" ENSG00000156206","ENSG00000156206","  CFAP161;CFAP161",9,13,32,33
" ENSG00000224919","ENSG00000224919","  ;",36,39,84,91
" ENSG00000166492","ENSG00000166492","  FAM86GP;",10,25,5,4
" ENSG00000139239","ENSG00000139239","  RPL14P1;",5,5,17,24
" ENSG00000188647","ENSG00000188647","  PTAR1;PTAR1",1282,1421,2774,2782
" ENSG00000173821","ENSG00000173821","  RNF213;RNF213",4444,4825,2258,2243
" ENSG00000008128","ENSG00000008128","  CDK11A;CDK11A",4,3,15,20
" ENSG00000121933","ENSG00000121933","  TMIGD3;TMIGD3",14,5,0,0
" ENSG00000224658","ENSG00000224658","  ;",14,5,0,0
" ENSG00000225932","ENSG00000225932","  CTAGE4;CTAGE4",5,14,0,0
" ENSG00000104814","ENSG00000104814","  MAP4K1;MAP4K1",9,6,26,25
" ENSG00000185880","ENSG00000185880","  TRIM69;TRIM69",439,583,1022,1024
" ENSG00000147174","ENSG00000147174","  GCNA;GCNA",49,54,21,19
" ENSG00000105229","ENSG00000105229","  PIAS4;PIAS4",627,629,1311,1294
" ENSG00000248724","ENSG00000248724","  NPHP3-AS1;",14,2,0,0
" ENSG00000184916","ENSG00000184916","  JAG2;JAG2",111,93,215,220
" ENSG00000198160","ENSG00000198160","  MIER1;MIER1",627,860,1472,1465
" ENSG00000158796","ENSG00000158796","  DEDD;DEDD",49,68,121,130
" ENSG00000104549","ENSG00000104549","  SQLE;SQLE",6623,7036,3331,3310
" ENSG00000277957","ENSG00000277957","  SENP3-EIF4A1;SENP3-EIF4A1",4,6,19,22
" ENSG00000105672","ENSG00000105672","  ETV2;ETV2",27,50,15,15
" ENSG00000130811","ENSG00000130811","  EIF3G;EIF3G",2681,2914,5752,5725
" ENSG00000283897","ENSG00000283897","  ;",5,9,24,24
" ENSG00000272081","ENSG00000272081","  ;",11,14,1,1
" ENSG00000176155","ENSG00000176155","  CCDC57;CCDC57",984,988,2041,2029
" ENSG00000172819","ENSG00000172819","  RARG;RARG",2961,2963,1438,1437
" ENSG00000172819","ENSG00000172819","  RARG;NR1B3",2961,2963,1438,1437
" ENSG00000151623","ENSG00000151623","  NR3C2;NR3C2",31,12,44,42
" ENSG00000230929","ENSG00000230929","  ;",2,1,13,14
" ENSG00000231993","ENSG00000231993","  EP300-AS1;",2,1,13,14
" ENSG00000244119","ENSG00000244119","  PDCL3P4;",1,2,13,14
" ENSG00000260920","ENSG00000260920","  ;",99,133,242,237
" ENSG00000006282","ENSG00000006282","  SPATA20;SPATA20",2904,3203,1489,1484
" ENSG00000078369","ENSG00000078369","  GNB1;GNB1",10142,10670,21367,21297
" ENSG00000196865","ENSG00000196865","  NHLRC2;NHLRC2",677,667,1396,1381
" ENSG00000156599","ENSG00000156599","  ZDHHC5;ZDHHC5",4443,4754,2241,2238
" ENSG00000116809","ENSG00000116809","  ZBTB17;ZBTB17",679,727,1457,1441
" ENSG00000100201","ENSG00000100201","  DDX17;DDX17",15851,15435,7697,7554
" ENSG00000263321","ENSG00000263321","  ;",3,6,17,21
" ENSG00000228144","ENSG00000228144","  ;",14,4,28,17
" ENSG00000105483","ENSG00000105483","  CARD8;CARD8",333,289,646,638
" ENSG00000116096","ENSG00000116096","  SPR;SPR",363,308,697,682
" ENSG00000086065","ENSG00000086065","  CHMP5;CHMP5",1536,1621,3244,3238
" ENSG00000226328","ENSG00000226328","  NUP50-DT;",151,145,318,309
" ENSG00000251867","ENSG00000251867","  ;",7,15,29,31
" ENSG00000135040","ENSG00000135040","  NAA35;NAA35",715,818,1572,1563
" ENSG00000166130","ENSG00000166130","  IKBIP;IKBIP",1856,1937,924,918
" ENSG00000006062","ENSG00000006062","  MAP3K14;MAP3K14",249,253,120,115
" ENSG00000137434","ENSG00000137434","  C6orf52;C6orf52",2,2,16,13
" ENSG00000090097","ENSG00000090097","  PCBP4;PCBP4",1466,1512,3074,3044
" ENSG00000000419","ENSG00000000419","  DPM1;DPM1",295,251,561,565
" ENSG00000123472","ENSG00000123472","  ATPAF1;ATPAF1",1034,1046,2131,2150
" ENSG00000105058","ENSG00000105058","  FAM32A;FAM32A",1864,1690,3647,3620
" ENSG00000128923","ENSG00000128923","  MINDY2;MINDY2",660,628,309,310
" ENSG00000270659","ENSG00000270659","  ;",0,2,10,14
" ENSG00000110675","ENSG00000110675","  ELMOD1;ELMOD1",11,11,33,33
" ENSG00000167257","ENSG00000167257","  RNF214;DKFZp547C195",487,510,1041,1019
" ENSG00000167257","ENSG00000167257","  RNF214;RNF214",487,510,1041,1019
" ENSG00000258465","ENSG00000258465","  ;PEX19",35,13,44,46
" ENSG00000197857","ENSG00000197857","  ZNF44;ZNF44",239,201,465,444
" ENSG00000171045","ENSG00000171045","  TSNARE1;TSNARE1",533,460,1025,1008
" ENSG00000196653","ENSG00000196653","  ZNF502;ZNF502",112,131,255,258
" ENSG00000150456","ENSG00000150456","  EEF1AKMT1;EEF1AKMT1",124,101,237,236
" ENSG00000150456","ENSG00000150456","  EEF1AKMT1;LOC221143",124,101,237,236
" ENSG00000110108","ENSG00000110108","  TMEM109;TMEM109",12,1,14,18
" ENSG00000227432","ENSG00000227432","  ASIC4-AS1;",1,1,12,13
" ENSG00000253653","ENSG00000253653","  ;",1,1,13,12
" ENSG00000116604","ENSG00000116604","  MEF2D;MEF2D",3042,3014,1508,1444
" ENSG00000261468","ENSG00000261468","  ;",4,14,0,0
" ENSG00000258498","ENSG00000258498","  DIO3OS;",23,14,46,45
" ENSG00000225411","ENSG00000225411","  ;",4,9,27,15
" ENSG00000157423","ENSG00000157423","  HYDIN;HYDIN",10,8,31,26
" ENSG00000145022","ENSG00000145022","  TCTA;TCTA",721,751,358,352
" ENSG00000186918","ENSG00000186918","  ZNF395;ZNF395",867,802,1713,1711
" ENSG00000231133","ENSG00000231133","  HAR1B;",14,3,0,0
" ENSG00000261655","ENSG00000261655","  ;",14,3,0,0
" ENSG00000198157","ENSG00000198157","  HMGN5;HMGN5",116,165,65,66
" ENSG00000100219","ENSG00000100219","  XBP1;XBP1",4470,4498,2204,2173
" ENSG00000205791","ENSG00000205791","  LOH12CR2;",16,11,37,37
" ENSG00000184209","ENSG00000184209","  SNRNP35;U1SNRNPBP",326,314,672,656
" ENSG00000184209","ENSG00000184209","  SNRNP35;SNRNP35",326,314,672,656
" ENSG00000171817","ENSG00000171817","  ZNF540;ZNF540",33,28,76,68
" ENSG00000260088","ENSG00000260088","  DDX59-AS1;",8,0,14,14
" ENSG00000157014","ENSG00000157014","  TATDN2;TATDN2",127,136,272,285
" ENSG00000114023","ENSG00000114023","  FAM162A;FAM162A",463,445,938,937
" ENSG00000129696","ENSG00000129696","  TTI2;TTI2",229,192,439,430
" ENSG00000137103","ENSG00000137103","  TMEM8B;TMEM8B",1026,932,473,477
" ENSG00000287564","ENSG00000287564","  ;",8,6,24,25
" ENSG00000124493","ENSG00000124493","  GRM4;GRM4",25,20,6,6
" ENSG00000244265","ENSG00000244265","  SIAH2-AS1;",6,3,19,19
" ENSG00000251192","ENSG00000251192","  ZNF674;ZNF674",72,82,165,168
" ENSG00000205707","ENSG00000205707","  ETFRF1;ETFRF1",139,109,259,255
" ENSG00000151552","ENSG00000151552","  QDPR;QDPR",659,617,1309,1311
" ENSG00000234350","ENSG00000234350","  ;",11,28,5,7
" ENSG00000006576","ENSG00000006576","  PHTF2;PHTF2",1218,1450,2687,2700
" ENSG00000260874","ENSG00000260874","  ;",0,4,11,15
" ENSG00000173064","ENSG00000173064","  HECTD4;HECTD4",2284,2183,4562,4563
" ENSG00000175395","ENSG00000175395","  ZNF25;ZNF25",406,474,900,896
" ENSG00000255197","ENSG00000255197","  ;",17,16,3,3
" ENSG00000249715","ENSG00000249715","  FER1L5;FER1L5",22,14,4,4
" ENSG00000254409","ENSG00000254409","  ;",5,8,25,21
" ENSG00000105372","ENSG00000105372","  RPS19;RPS19",10368,9734,20525,20402
" ENSG00000126461","ENSG00000126461","  SCAF1;SCAF1",2535,2522,5252,5074
" ENSG00000068400","ENSG00000068400","  GRIPAP1;GRIPAP1",1083,1055,2201,2176
" ENSG00000113360","ENSG00000113360","  DROSHA;DROSHA",1569,1483,3127,3104
" ENSG00000246523","ENSG00000246523","  FZD4-DT;",19,22,5,5
" ENSG00000285805","ENSG00000285805","  ;",8,3,20,20
" ENSG00000154608","ENSG00000154608","  CEP170P1;",31,31,75,72
" ENSG00000144579","ENSG00000144579","  CTDSP1;CTDSP1",3185,3292,1592,1579
" ENSG00000088448","ENSG00000088448","  ANKRD10;ANKRD10",1924,1987,3997,3984
" ENSG00000228613","ENSG00000228613","  ;",0,2,13,11
" ENSG00000245680","ENSG00000245680","  ZNF585B;ZNF585B",2,0,13,11
" ENSG00000142230","ENSG00000142230","  SAE1;SAE1",3152,3270,6564,6523
" ENSG00000284634","ENSG00000284634","  ;",8,7,27,24
" ENSG00000176209","ENSG00000176209","  SMIM19;SMIM19",375,345,737,744
" ENSG00000212123","ENSG00000212123","  PRR22;PRR22",13,21,40,45
" ENSG00000173402","ENSG00000173402","  DAG1;DAG1",8018,7834,3912,3870
" ENSG00000134014","ENSG00000134014","  ELP3;ELP3",703,716,1455,1452
" ENSG00000174292","ENSG00000174292","  TNK1;TNK1",54,51,117,117
" ENSG00000283674","ENSG00000283674","  ;",604,502,265,273
" ENSG00000120963","ENSG00000120963","  ZNF706;ZNF706",596,667,1289,1285
" ENSG00000113924","ENSG00000113924","  HGD;HGD",21,7,3,3
" ENSG00000104897","ENSG00000104897","  SF3A2;SF3A2",1181,1299,2574,2466
" ENSG00000206417","ENSG00000206417","  H1FX-AS1;",80,95,186,186
" ENSG00000182318","ENSG00000182318","  ZSCAN22;ZSCAN22",134,187,318,323
" ENSG00000260778","ENSG00000260778","  ;",22,13,42,44
" ENSG00000188554","ENSG00000188554","  NBR1;NBR1",5849,6066,2929,2924
" ENSG00000163872","ENSG00000163872","  YEATS2;YEATS2",1838,1933,3851,3825
" ENSG00000198846","ENSG00000198846","  TOX;TOX",606,614,1251,1249
" ENSG00000143368","ENSG00000143368","  SF3B4;SF3B4",1809,1718,3599,3579
" ENSG00000155304","ENSG00000155304","  HSPA13;HSPA13",1201,1335,2574,2572
" ENSG00000034533","ENSG00000034533","  ASTE1;ASTE1",102,95,209,211
" ENSG00000070785","ENSG00000070785","  EIF2B3;EIF2B3",416,485,916,915
" ENSG00000132122","ENSG00000132122","  SPATA6;SPATA6",238,265,522,515
" ENSG00000180304","ENSG00000180304","  OAZ2;OAZ2",1834,1665,3562,3535
" ENSG00000184599","ENSG00000184599","  TAFA3;TAFA3",9,18,2,2
" ENSG00000198721","ENSG00000198721","  ECI2;ECI2",14,12,35,38
" ENSG00000163131","ENSG00000163131","  CTSS;CTSS",138,119,58,59
" ENSG00000168096","ENSG00000168096","  ANKS3;ANKS3",592,603,1227,1220
" ENSG00000038358","ENSG00000038358","  EDC4;EDC4",1318,1321,2693,2686
" ENSG00000175820","ENSG00000175820","  CCDC168;",3,1,13,15
" ENSG00000287170","ENSG00000287170","  ;",4,8,22,21
" ENSG00000225526","ENSG00000225526","  MKRN2OS;MKRN2OS",14,9,32,33
" ENSG00000276997","ENSG00000276997","  ;",3,5,16,20
" ENSG00000178809","ENSG00000178809","  TRIM73;TRIM73",10,5,26,22
" ENSG00000198000","ENSG00000198000","  NOL8;NOL8",860,907,1811,1790
" ENSG00000156983","ENSG00000156983","  BRPF1;BRPF1",721,748,1497,1502
" ENSG00000197601","ENSG00000197601","  FAR1;FAR1",1444,1556,3048,3042
" ENSG00000075188","ENSG00000075188","  NUP37;NUP37",291,312,620,621
