GENE PRODUCT DB,GENE PRODUCT ID,SYMBOL,QUALIFIER,GO TERM,SLIMMED FROM,GO NAME,ECO ID,GO EVIDENCE CODE,REFERENCE,WITH/FROM,TAXON ID,ASSIGNED BY,ANNOTATION EXTENSION,GO ASPECT
UniProtKB,P22680,CYP7A1,involved_in,GO:0006707,GO:0006707,cholesterol catabolic process,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:P18125,9606,UniProt,,P
UniProtKB,P22680,CYP7A1,involved_in,GO:0070723,GO:0071397,cellular response to cholesterol,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:P18125,9606,UniProt,,P
UniProtKB,P22680,CYP7A1,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:P18125,9606,UniProt,,P
UniProtKB,P22680,CYP7A1,involved_in,GO:0006707,GO:0006707,cholesterol catabolic process,ECO:0000256,IEA,GO_REF:0000002,InterPro:IPR030681,9606,InterPro,,P
UniProtKB,P22680,CYP7A1,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000256,IEA,GO_REF:0000002,InterPro:IPR030681,9606,InterPro,,P
UniProtKB,P22680,CYP7A1,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,P22680,CYP7A1,involved_in,GO:0006707,GO:0006707,cholesterol catabolic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q64505|ensembl:ENSMUSP00000029905,9606,Ensembl,,P
UniProtKB,P22680,CYP7A1,involved_in,GO:0006707,GO:0006707,cholesterol catabolic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P18125|ensembl:ENSRNOP00000012819,9606,Ensembl,,P
UniProtKB,P22680,CYP7A1,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P18125|ensembl:ENSRNOP00000012819,9606,Ensembl,,P
UniProtKB,P22680,CYP7A1,involved_in,GO:0070723,GO:0071397,cellular response to cholesterol,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P18125|ensembl:ENSRNOP00000012819,9606,Ensembl,,P
UniProtKB,P22680,CYP7A1,involved_in,GO:0006707,GO:0006707,cholesterol catabolic process,ECO:0000322,IEA,GO_REF:0000041,UniPathway:UPA01058,9606,UniProt,,P
UniProtKB,P23141,CES1,involved_in,GO:0043691,GO:0043691,reverse cholesterol transport,ECO:0000315,IMP,PMID:18762277,,9606,ARUK-UCL,occurs_in(CL:0000235),P
UniProtKB,P23141,CES1,involved_in,GO:0070723,GO:0071397,cellular response to cholesterol,ECO:0000315,IMP,PMID:18762277,,9606,ARUK-UCL,occurs_in(CL:0000235),P
UniProtKB,P23141,CES1,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000315,IMP,PMID:18762277,,9606,ARUK-UCL,occurs_in(CL:0000235),P
UniProtKB,P23141,CES1,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000314,IDA,PMID:16024911,,9606,UniProt,,P
UniProtKB,P23141,CES1,involved_in,GO:0043691,GO:0043691,reverse cholesterol transport,ECO:0000315,IMP,PMID:18599737,,9606,UniProt,,P
UniProtKB,P23141,CES1,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000314,IDA,PMID:11015575,,9606,BHF-UCL,,P
UniProtKB,P23141,CES1,involved_in,GO:0008203,GO:0090122,cholesterol ester hydrolysis involved in cholesterol transport,ECO:0000304,TAS,PMID:11015575,,9606,BHF-UCL,,P
UniProtKB,P23141,CES1,involved_in,GO:0030301,GO:0090122,cholesterol ester hydrolysis involved in cholesterol transport,ECO:0000304,TAS,PMID:11015575,,9606,BHF-UCL,,P
UniProtKB,P24752,ACAT1,involved_in,GO:0034435,GO:0034435,cholesterol esterification,ECO:0000304,TAS,PMID:24608080,,9606,ARUK-UCL,occurs_in(CL:0000517),P
UniProtKB,P25063,CD24,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000250,ISS,PMID:16390867,UniProtKB:P24807,9606,UniProt,,P
UniProtKB,P25713,MT3,involved_in,GO:0006707,GO:0006707,cholesterol catabolic process,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:P28184,9606,UniProt,,P
UniProtKB,P26439,HSD3B2,enables,GO:0102294,GO:0102294,cholesterol dehydrogenase activity,ECO:0000501,IEA,GO_REF:0000003,EC:1.1.1.145,9606,UniProt,,F
UniProtKB,P27169,PON1,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P52430|ensembl:ENSMUSP00000002663,9606,Ensembl,,P
UniProtKB,P30536,TSPO,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000304,TAS,PMID:16822554,,9606,HGNC-UCL,,F
UniProtKB,P30536,TSPO,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000318,IBA,PMID:21873635,MGI:MGI:1917276|PANTHER:PTN001600146,9606,GO_Central,,F
UniProtKB,P34913,EPHX2,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000318,IBA,PMID:21873635,MGI:MGI:99500|PANTHER:PTN000863097|UniProtKB:P34913,9606,GO_Central,,P
UniProtKB,P34913,EPHX2,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P34914|ensembl:ENSMUSP00000069209,9606,Ensembl,,P
UniProtKB,P34913,EPHX2,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000314,IDA,PMID:18974052,,9606,UniProt,,P
UniProtKB,P35398,RORA,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:P51448,9606,UniProt,,P
UniProtKB,P35398,RORA,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P51448|ensembl:ENSMUSP00000034766,9606,Ensembl,,P
UniProtKB,P35575,G6PC1,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P35576|ensembl:ENSMUSP00000019469,9606,Ensembl,,P
UniProtKB,P35610,SOAT1,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN000045308|UniProtKB:O75908|UniProtKB:P35610,9606,GO_Central,,F
UniProtKB,P35610,SOAT1,involved_in,GO:0034435,GO:0034435,cholesterol esterification,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN000045308|UniProtKB:O75908|UniProtKB:P35610,9606,GO_Central,,P
UniProtKB,P35610,SOAT1,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN000045308|UniProtKB:O75908|UniProtKB:P35610,9606,GO_Central,,P
UniProtKB,P35610,SOAT1,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000318,IBA,PMID:21873635,MGI:MGI:104665|MGI:MGI:1332226|PANTHER:PTN000823452|RGD:628865|UniProtKB:O75908|UniProtKB:P35610,9606,GO_Central,,P
UniProtKB,P35610,SOAT1,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000314,IDA,PMID:32433614,,9606,UniProt,,F
UniProtKB,P35610,SOAT1,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000314,IDA,PMID:32433613,,9606,UniProt,,F
UniProtKB,P35610,SOAT1,involved_in,GO:0034435,GO:0034435,cholesterol esterification,ECO:0000314,IDA,PMID:32433614,,9606,UniProt,,P
UniProtKB,P35610,SOAT1,involved_in,GO:0034435,GO:0034435,cholesterol esterification,ECO:0000314,IDA,PMID:32433613,,9606,UniProt,,P
UniProtKB,P35610,SOAT1,involved_in,GO:0034435,GO:0034435,cholesterol esterification,ECO:0000256,IEA,GO_REF:0000002,InterPro:IPR030687,9606,InterPro,,P
UniProtKB,P35610,SOAT1,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000256,IEA,GO_REF:0000002,InterPro:IPR030687,9606,InterPro,,P
UniProtKB,P35610,SOAT1,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,P35610,SOAT1,acts_upstream_of_or_within,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000314,IDA,PMID:9756919,,9606,MGI,,P
UniProtKB,P35610,SOAT1,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q61263|ensembl:ENSMUSP00000140721,9606,Ensembl,,P
UniProtKB,P35610,SOAT1,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000314,IDA,PMID:16647063,,9606,BHF-UCL,,F
UniProtKB,P35610,SOAT1,involved_in,GO:0034435,GO:0034435,cholesterol esterification,ECO:0000314,IDA,PMID:16647063,,9606,BHF-UCL,,P
UniProtKB,P35610,SOAT1,involved_in,GO:0034435,GO:0034435,cholesterol esterification,ECO:0000315,IMP,PMID:8407899,,9606,BHF-UCL,,P
UniProtKB,P35610,SOAT1,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000315,IMP,PMID:15308631,,9606,BHF-UCL,,P
UniProtKB,P35610,SOAT1,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000314,IDA,PMID:16647063,,9606,BHF-UCL,,P
UniProtKB,P35610,SOAT1,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000315,IMP,PMID:8407899,,9606,BHF-UCL,,P
UniProtKB,P35610,SOAT1,involved_in,GO:0010878,GO:0010878,cholesterol storage,ECO:0000315,IMP,PMID:8407899,,9606,BHF-UCL,,P
UniProtKB,P35610,SOAT1,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000304,TAS,PMID:11401500,,9606,BHF-UCL,,P
UniProtKB,P36897,TGFBR1,involved_in,GO:0070723,GO:0070723,response to cholesterol,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q64729|ensembl:ENSMUSP00000007757,9606,Ensembl,,P
UniProtKB,P36897,TGFBR1,involved_in,GO:0070723,GO:0070723,response to cholesterol,ECO:0000314,IDA,PMID:17878231,,9606,BHF-UCL,,P
UniProtKB,P36956,SREBF1,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,P36956,SREBF1,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P56720|ensembl:ENSRNOP00000050057,9606,Ensembl,,P
UniProtKB,P37173,TGFBR2,involved_in,GO:0070723,GO:0070723,response to cholesterol,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q62312|ensembl:ENSMUSP00000062333,9606,Ensembl,,P
UniProtKB,P37173,TGFBR2,involved_in,GO:0070723,GO:0070723,response to cholesterol,ECO:0000314,IDA,PMID:17878231,,9606,BHF-UCL,,P
UniProtKB,P37268,FDFT1,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN000907885|RGD:61834,9606,GO_Central,,P
UniProtKB,P37268,FDFT1,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,P37268,FDFT1,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0152,9606,UniProt,,P
UniProtKB,P37268,FDFT1,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q02769|ensembl:ENSRNOP00000029808,9606,Ensembl,,P
UniProtKB,P41159,LEP,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P41160|ensembl:ENSMUSP00000067046,9606,Ensembl,,P
UniProtKB,P41235,HNF4A,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P49698|ensembl:ENSMUSP00000018094,9606,Ensembl,,P
UniProtKB,P41235,HNF4A,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:P49698,9606,BHF-UCL,,P
UniProtKB,P42765,ACAA2,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000303,NAS,PMID:8241273,,9606,UniProt,,P
UniProtKB,P45844,ABCG1,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000318,IBA,PMID:21873635,MGI:MGI:107704|PANTHER:PTN001059392|UniProtKB:P45844|UniProtKB:Q9H172,9606,GO_Central,,P
UniProtKB,P45844,ABCG1,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN002710416|UniProtKB:P45844,9606,GO_Central,,P
UniProtKB,P45844,ABCG1,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000315,IMP,PMID:24576892,,9606,UniProt,,P
UniProtKB,P45844,ABCG1,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000315,IMP,PMID:16702602,,9606,UniProt,,P
UniProtKB,P45844,ABCG1,involved_in,GO:0030301,GO:0032367,intracellular cholesterol transport,ECO:0000256,IEA,GO_REF:0000002,InterPro:IPR020064,9606,InterPro,,P
UniProtKB,P45844,ABCG1,involved_in,GO:0030301,GO:0030301,cholesterol transport,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q64343|ensembl:ENSMUSP00000024829,9606,Ensembl,,P
UniProtKB,P45844,ABCG1,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q64343|ensembl:ENSMUSP00000024829,9606,Ensembl,,P
UniProtKB,P45844,ABCG1,involved_in,GO:0043691,GO:0043691,reverse cholesterol transport,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q64343|ensembl:ENSMUSP00000024829,9606,Ensembl,,P
UniProtKB,P45844,ABCG1,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000305,IC,PMID:15994327,GO:0120020,9606,BHF-UCL,,F
UniProtKB,P45844,ABCG1,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000314,IDA,PMID:15994327,,9606,BHF-UCL,,P
UniProtKB,P45844,ABCG1,involved_in,GO:0030301,GO:0032367,intracellular cholesterol transport,ECO:0000315,IMP,PMID:15994327,,9606,BHF-UCL,,P
UniProtKB,P45844,ABCG1,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000314,IDA,PMID:15994327,,9606,BHF-UCL,,P
UniProtKB,P45844,ABCG1,involved_in,GO:0043691,GO:0043691,reverse cholesterol transport,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:Q64343,9606,BHF-UCL,,P
UniProtKB,P45844,ABCG1,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000314,IDA,PMID:15994327,,9606,BHF-UCL,,P
UniProtKB,P45880,VDAC2,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000314,IDA,PMID:31015432,,9606,UniProt,,F
UniProtKB,P48357,LEPR,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P48356|ensembl:ENSMUSP00000037385,9606,Ensembl,,P
UniProtKB,P48426,PIP4K2A,involved_in,GO:0030301,GO:0090119,vesicle-mediated cholesterol transport,ECO:0000315,IMP,PMID:29353240,,9606,UniProt,,P
UniProtKB,P48449,LSS,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN000792579|RGD:620955|UniProtKB:F1MTJ9|UniProtKB:P48449,9606,GO_Central,,P
UniProtKB,P48449,LSS,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000304,TAS,Reactome:R-HSA-191273,,9606,Reactome,,P
UniProtKB,P48449,LSS,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000315,IMP,PMID:17186944,,9606,BHF-UCL,,P
UniProtKB,P49675,STAR,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN002925565|UniProtKB:P49675,9606,GO_Central,,F
UniProtKB,P49675,STAR,involved_in,GO:0030301,GO:0032367,intracellular cholesterol transport,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN002925565|RGD:3770,9606,GO_Central,,P
UniProtKB,P49675,STAR,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000256,IEA,GO_REF:0000002,InterPro:IPR029866,9606,InterPro,,F
UniProtKB,P49675,STAR,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P51557|ensembl:ENSMUSP00000033979,9606,Ensembl,,F
UniProtKB,P49675,STAR,involved_in,GO:0030301,GO:0032367,intracellular cholesterol transport,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P97826|ensembl:ENSRNOP00000020606,9606,Ensembl,,P
UniProtKB,P49675,STAR,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000314,IDA,PMID:18403318,,9606,BHF-UCL,,F
UniProtKB,P49675,STAR,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000322,IEA,GO_REF:0000041,UniPathway:UPA00296,9606,UniProt,,P
UniProtKB,P49715,CEBPA,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P53566|ensembl:ENSMUSP00000096129,9606,Ensembl,,P
UniProtKB,P51681,CCR5,involved_in,GO:0070723,GO:0070723,response to cholesterol,ECO:0000315,IMP,PMID:19523456,,9606,UniProt,,P
UniProtKB,P51857,AKR1D1,involved_in,GO:0006707,GO:0006707,cholesterol catabolic process,ECO:0000314,IDA,PMID:7508385,,9606,UniProt,,P
UniProtKB,P53396,ACLY,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000304,TAS,PMID:1371749,,9606,BHF-UCL,,P
UniProtKB,P53602,MVD,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,P53602,MVD,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0152,9606,UniProt,,P
UniProtKB,P53602,MVD,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000322,IEA,GO_REF:0000041,UniPathway:UPA00063,9606,UniProt,,P
UniProtKB,P53602,MVD,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000303,NAS,PMID:14680974,,9606,UniProt,,P
UniProtKB,P54646,PRKAA2,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,P54646,PRKAA2,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0152,9606,UniProt,,P
UniProtKB,P54868,HMGCS2,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,P54868,HMGCS2,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0152,9606,UniProt,,P
UniProtKB,P55055,NR1H2,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:Q60644,9606,UniProt,,P
UniProtKB,P55055,NR1H2,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q60644|ensembl:ENSMUSP00000073188,9606,Ensembl,,P
UniProtKB,P55157,MTTP,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000318,IBA,PMID:21873635,MGI:MGI:106926|PANTHER:PTN002660104|RGD:1308388,9606,GO_Central,,P
UniProtKB,P55157,MTTP,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:O08601|ensembl:ENSMUSP00000096179,9606,Ensembl,,P
UniProtKB,P55157,MTTP,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:D4A1W8|ensembl:ENSRNOP00000014630,9606,Ensembl,,P
UniProtKB,P56539,CAV3,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P51637|ensembl:ENSMUSP00000074922,9606,Ensembl,,P
UniProtKB,P56539,CAV3,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:P51637,9606,BHF-UCL,,P
UniProtKB,P56937,HSD17B7,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000318,IBA,PMID:21873635,MGI:MGI:1330808|PANTHER:PTN002460365|UniProtKB:P56937,9606,GO_Central,,P
UniProtKB,P56937,HSD17B7,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000314,IDA,PMID:12829805,,9606,UniProt,,P
UniProtKB,P56937,HSD17B7,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000304,TAS,Reactome:R-HSA-191273,,9606,Reactome,,P
UniProtKB,P60033,CD81,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000314,IDA,PMID:27881302,,9606,UniProt,,F
UniProtKB,P61916,NPC2,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000314,IDA,PMID:17018531,,9606,HGNC-UCL,,F
UniProtKB,P61916,NPC2,involved_in,GO:0030301,GO:0030301,cholesterol transport,ECO:0000314,IDA,PMID:17018531,,9606,HGNC-UCL,,P
UniProtKB,P61916,NPC2,involved_in,GO:0030301,GO:0032367,intracellular cholesterol transport,ECO:0000314,IDA,PMID:17018531,,9606,HGNC-UCL,,P
UniProtKB,P61916,NPC2,involved_in,GO:0030301,GO:0032367,intracellular cholesterol transport,ECO:0000318,IBA,PMID:21873635,MGI:MGI:1915213|PANTHER:PTN002601680|UniProtKB:P61916|UniProtKB:P79345,9606,GO_Central,,P
UniProtKB,P61916,NPC2,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000318,IBA,PMID:21873635,MGI:MGI:1915213|PANTHER:PTN002601680|UniProtKB:P61916,9606,GO_Central,,P
UniProtKB,P61916,NPC2,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000318,IBA,PMID:21873635,MGI:MGI:1915213|PANTHER:PTN002601680|UniProtKB:O97763|UniProtKB:P61916,9606,GO_Central,,F
UniProtKB,P61916,NPC2,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000314,IDA,PMID:18772377,,9606,UniProt,,F
UniProtKB,P61916,NPC2,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000314,IDA,PMID:27238017,,9606,UniProt,,F
UniProtKB,P61916,NPC2,involved_in,GO:0030301,GO:0030301,cholesterol transport,ECO:0000314,IDA,PMID:18772377,,9606,UniProt,,P
UniProtKB,P61916,NPC2,involved_in,GO:0030301,GO:0032367,intracellular cholesterol transport,ECO:0000314,IDA,PMID:18823126,,9606,UniProt,,P
UniProtKB,P61916,NPC2,involved_in,GO:0030301,GO:0032367,intracellular cholesterol transport,ECO:0000315,IMP,PMID:27238017,,9606,UniProt,,P
UniProtKB,P61916,NPC2,involved_in,GO:0030301,GO:0032367,intracellular cholesterol transport,ECO:0000315,IMP,PMID:15937921,,9606,UniProt,,P
UniProtKB,P61916,NPC2,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000315,IMP,PMID:15937921,,9606,UniProt,,P
UniProtKB,P61916,NPC2,involved_in,GO:0030301,GO:0032367,intracellular cholesterol transport,ECO:0000256,IEA,GO_REF:0000002,InterPro:IPR033916,9606,InterPro,,P
UniProtKB,P61916,NPC2,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,P61916,NPC2,acts_upstream_of_or_within,GO:0030301,GO:0032367,intracellular cholesterol transport,ECO:0000316,IGI,PMID:19723497,UniProtKB:Q96E22,9606,MGI,,P
UniProtKB,P61916,NPC2,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q9Z0J0|ensembl:ENSMUSP00000021668,9606,Ensembl,,F
UniProtKB,P61916,NPC2,involved_in,GO:0030301,GO:0030301,cholesterol transport,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q9Z0J0|ensembl:ENSMUSP00000021668,9606,Ensembl,,P
UniProtKB,P61916,NPC2,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q9Z0J0|ensembl:ENSMUSP00000021668,9606,Ensembl,,P
UniProtKB,P61916,NPC2,involved_in,GO:0030301,GO:0032367,intracellular cholesterol transport,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q9Z0J0|ensembl:ENSMUSP00000021668,9606,Ensembl,,P
UniProtKB,P61916,NPC2,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000314,IDA,PMID:16141411,,9606,BHF-UCL,,P
UniProtKB,P61916,NPC2,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000314,IDA,PMID:12719428,,9606,UniProt,,P
UniProtKB,P62633,CNBP,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000304,TAS,PMID:2562787,,9606,GO_Central,,P
UniProtKB,P80108,GPLD1,involved_in,GO:0070723,GO:0071397,cellular response to cholesterol,ECO:0000315,IMP,PMID:17761367,,9606,UniProt,,P
UniProtKB,P98155,VLDLR,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,Q00341,HDLBP,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,Q00341,HDLBP,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000304,TAS,PMID:1318310,,9606,PINC,,P
UniProtKB,Q01581,HMGCS1,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,Q01581,HMGCS1,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0152,9606,UniProt,,P
UniProtKB,Q01581,HMGCS1,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000304,TAS,Reactome:R-HSA-191273,,9606,Reactome,,P
